7,7,Local,0.04685544967651367
2,2,Cloud,0.21686387062072754
1,1,Local,0.04648184776306152
0,0,Local,0.047234296798706055
4,4,Local,0.0469822883605957
1,1,Local,0.04650759696960449
4,4,Local,0.04709458351135254
9,9,Cloud,0.1421363353729248
5,5,Cloud,0.17980623245239258
9,9,Cloud,0.17286014556884766
0,0,Local,0.04616594314575195
6,6,Cloud,0.21480703353881836
9,9,Local,0.04740166664123535
0,0,Local,0.047020912170410156
1,1,Local,0.04678487777709961
5,5,Cloud,0.15539073944091797
9,9,Cloud,0.18190979957580566
7,7,Local,0.04668450355529785
3,3,Cloud,0.20396018028259277
4,4,Local,0.04709911346435547
9,9,Cloud,0.21240663528442383
6,6,Local,0.047422170639038086
6,6,Cloud,0.20737957954406738
5,5,Local,0.04686260223388672
4,4,Local,0.04651975631713867
0,0,Local,0.04640817642211914
7,7,Local,0.04742574691772461
4,4,Local,0.047307491302490234
0,0,Local,0.04705309867858887
1,1,Local,0.046410560607910156
3,3,Local,0.046549320220947266
1,1,Local,0.046761512756347656
3,3,Local,0.04673504829406738
6,4,Local,0.04703187942504883
7,7,Local,0.04688572883605957
2,2,Local,0.04735374450683594
7,7,Local,0.046004295349121094
1,1,Local,0.046422481536865234
2,2,Cloud,0.156019926071167
1,1,Local,0.04735136032104492
1,1,Local,0.047098398208618164
7,7,Local,0.04686236381530762
4,4,Local,0.04713845252990723
1,2,Local,0.04711127281188965
3,3,Cloud,0.22281122207641602
3,5,Local,0.04697394371032715
1,1,Local,0.0464320182800293
2,2,Local,0.04713606834411621
4,4,Cloud,0.16010117530822754
4,4,Local,0.04653453826904297
6,6,Local,0.04727506637573242
3,3,Local,0.04685258865356445
5,5,Cloud,0.2613992691040039
3,5,Local,0.04699087142944336
6,6,Cloud,0.21210575103759766
0,0,Cloud,0.13257122039794922
4,4,Local,0.04731583595275879
1,1,Local,0.04708433151245117
9,9,Cloud,0.18154454231262207
1,5,Local,0.04644441604614258
7,7,Local,0.04728960990905762
8,8,Cloud,0.14313364028930664
9,9,Cloud,0.181549072265625
2,3,Local,0.04652214050292969
7,7,Cloud,0.21094036102294922
9,4,Local,0.04676961898803711
6,6,Cloud,0.2023317813873291
4,4,Local,0.04741406440734863
3,3,Local,0.04659581184387207
0,0,Local,0.04687213897705078
7,7,Local,0.04652214050292969
0,0,Local,0.04704165458679199
2,2,Cloud,0.23690462112426758
9,9,Cloud,0.12797880172729492
1,1,Local,0.04724574089050293
7,7,Local,0.04742312431335449
3,3,Local,0.046907901763916016
7,2,Local,0.047000885009765625
1,9,Local,0.047002553939819336
7,7,Local,0.046410322189331055
9,7,Local,0.047483205795288086
6,6,Local,0.04700183868408203
2,2,Local,0.04700326919555664
7,7,Local,0.04699993133544922
8,8,Local,0.04700422286987305
4,4,Local,0.04700112342834473
7,7,Local,0.0467524528503418
3,3,Local,0.04693460464477539
6,6,Local,0.046398162841796875
1,1,Local,0.04642009735107422
3,3,Local,0.04632091522216797
6,6,Local,0.04727792739868164
1,9,Local,0.047309160232543945
3,3,Local,0.047023773193359375
1,1,Local,0.04677009582519531
4,4,Cloud,0.129103422164917
1,1,Local,0.0470890998840332
1,7,Local,0.04694771766662598
6,6,Local,0.04731392860412598
9,9,Cloud,0.2289724349975586
6,6,Cloud,0.17662310600280762
0,0,Local,0.04681968688964844
5,5,Cloud,0.2055373191833496
4,4,Local,0.04692387580871582
9,9,Cloud,0.12997746467590332
9,9,Local,0.04690408706665039
2,2,Local,0.046764373779296875
1,1,Local,0.04713296890258789
9,9,Local,0.04642057418823242
4,4,Local,0.04645586013793945
8,8,Local,0.04662203788757324
1,7,Local,0.04631400108337402
3,3,Cloud,0.16091322898864746
9,9,Local,0.047037363052368164
7,7,Cloud,0.20154094696044922
4,4,Cloud,0.1716630458831787
4,4,Cloud,0.18297195434570312
4,4,Local,0.04687309265136719
9,9,Local,0.04675889015197754
7,2,Local,0.046916961669921875
3,5,Local,0.0470430850982666
4,4,Cloud,0.12972664833068848
7,7,Local,0.04735898971557617
6,6,Local,0.047003746032714844
7,7,Cloud,0.12170529365539551
9,9,Local,0.04724693298339844
0,0,Local,0.04701375961303711
5,5,Cloud,0.2367849349975586
8,8,Local,0.047396183013916016
5,5,Local,0.04631328582763672
6,6,Local,0.04669070243835449
6,6,Local,0.0464169979095459
5,5,Cloud,0.19545412063598633
7,7,Local,0.04659605026245117
8,8,Local,0.046959877014160156
1,1,Local,0.04587674140930176
0,0,Local,0.04700636863708496
1,1,Local,0.047009944915771484
6,6,Local,0.04704093933105469
4,4,Cloud,0.16217422485351562
6,6,Local,0.04699993133544922
7,7,Local,0.04657697677612305
3,3,Local,0.04694819450378418
1,1,Local,0.047300100326538086
7,7,Local,0.04687952995300293
1,1,Local,0.046997785568237305
8,8,Local,0.047312259674072266
2,2,Local,0.04741835594177246
0,0,Local,0.04676032066345215
1,2,Local,0.04681754112243652
9,9,Cloud,0.13202142715454102
9,9,Cloud,0.24206900596618652
5,5,Cloud,0.17339062690734863
5,5,Cloud,0.18402385711669922
1,1,Local,0.047402381896972656
5,5,Cloud,0.1340165138244629
6,6,Local,0.04709219932556152
0,0,Local,0.04693746566772461
3,3,Local,0.046936988830566406
1,4,Local,0.0464024543762207
4,4,Cloud,0.16501283645629883
