7,7,Local,0.04802656173706055
1,2,Local,0.04584622383117676
1,1,Local,0.04735565185546875
0,0,Local,0.04732823371887207
4,4,Local,0.0469968318939209
1,1,Local,0.04670095443725586
4,4,Local,0.046892404556274414
9,9,Local,0.047675132751464844
6,5,Local,0.04644584655761719
7,9,Local,0.046419620513916016
0,0,Local,0.04766106605529785
0,6,Local,0.046988725662231445
9,9,Local,0.04688715934753418
0,0,Local,0.04722237586975098
1,1,Local,0.047319889068603516
3,5,Local,0.046668291091918945
4,9,Local,0.046997785568237305
7,7,Local,0.047278404235839844
6,3,Local,0.04732394218444824
4,4,Local,0.047330617904663086
7,9,Local,0.04700803756713867
6,6,Local,0.04665851593017578
1,6,Local,0.04729771614074707
5,5,Local,0.04699134826660156
4,4,Local,0.04718470573425293
0,0,Local,0.04663276672363281
7,7,Local,0.047217369079589844
4,4,Local,0.04699873924255371
0,0,Local,0.04668402671813965
1,1,Local,0.04601240158081055
3,3,Local,0.04700160026550293
1,1,Local,0.04645085334777832
3,3,Local,0.0469968318939209
6,4,Local,0.046956777572631836
7,7,Local,0.04663395881652832
2,2,Local,0.046919822692871094
7,7,Local,0.04597878456115723
1,1,Local,0.04642796516418457
1,2,Local,0.046677350997924805
1,1,Local,0.04700493812561035
1,1,Local,0.04725027084350586
7,7,Local,0.04700064659118652
4,4,Local,0.0470430850982666
1,2,Local,0.046997785568237305
3,3,Local,0.04698061943054199
3,5,Local,0.04722142219543457
1,1,Local,0.04668021202087402
2,2,Local,0.04715132713317871
4,4,Local,0.04667019844055176
4,4,Local,0.047003984451293945
6,6,Local,0.04717850685119629
3,3,Local,0.04664802551269531
5,5,Local,0.0469975471496582
3,5,Local,0.04700183868408203
2,6,Local,0.04726982116699219
0,0,Local,0.04721188545227051
4,4,Local,0.04700636863708496
1,1,Local,0.046411752700805664
9,9,Local,0.047226905822753906
1,5,Local,0.04700279235839844
7,7,Local,0.046999454498291016
8,8,Local,0.046962738037109375
9,9,Local,0.04670548439025879
2,3,Local,0.04665088653564453
7,7,Local,0.04700469970703125
9,4,Local,0.04699826240539551
1,6,Local,0.046656131744384766
4,4,Local,0.04700183868408203
3,3,Local,0.04709911346435547
0,0,Local,0.047165632247924805
7,7,Local,0.0472414493560791
0,0,Local,0.0466763973236084
2,2,Local,0.047194480895996094
1,9,Local,0.04696846008300781
1,1,Local,0.04666399955749512
7,7,Local,0.04669594764709473
3,3,Local,0.04698944091796875
7,2,Local,0.04698920249938965
1,9,Local,0.04698777198791504
7,7,Local,0.04699897766113281
9,7,Local,0.04670548439025879
6,6,Local,0.04723477363586426
2,2,Local,0.04699993133544922
7,7,Local,0.04764676094055176
8,8,Local,0.046671152114868164
4,4,Local,0.046385765075683594
7,7,Local,0.046086788177490234
3,3,Local,0.04645538330078125
6,6,Local,0.04720330238342285
1,1,Local,0.04681110382080078
3,3,Local,0.04700422286987305
6,6,Local,0.046703338623046875
1,9,Local,0.047219276428222656
3,3,Local,0.046994924545288086
1,1,Local,0.04662346839904785
9,4,Local,0.04757881164550781
1,1,Local,0.04646468162536621
1,7,Local,0.046079158782958984
6,6,Local,0.04699587821960449
9,9,Local,0.04636788368225098
6,6,Local,0.04680514335632324
0,0,Local,0.04654049873352051
5,5,Local,0.04703545570373535
4,4,Local,0.047005653381347656
4,9,Local,0.04665422439575195
9,9,Local,0.047068119049072266
2,2,Local,0.04717755317687988
1,1,Local,0.046706199645996094
9,9,Local,0.04689168930053711
4,4,Local,0.04697012901306152
8,8,Local,0.04646778106689453
1,7,Local,0.046994924545288086
3,3,Local,0.04610085487365723
9,9,Local,0.04699850082397461
1,7,Local,0.04698801040649414
9,4,Local,0.04651808738708496
4,4,Local,0.04698777198791504
4,4,Local,0.04699110984802246
9,9,Local,0.046997785568237305
7,2,Local,0.04699969291687012
3,5,Local,0.047178030014038086
6,4,Local,0.046372413635253906
7,7,Local,0.04587244987487793
6,6,Local,0.04700326919555664
7,7,Local,0.04698681831359863
9,9,Local,0.04697704315185547
0,0,Local,0.04721713066101074
5,5,Local,0.04663968086242676
8,8,Local,0.04646778106689453
