7,7,Cloud,0.29196906089782715
2,2,Cloud,0.1820368766784668
1,1,Cloud,0.18177103996276855
0,0,Cloud,0.1822049617767334
4,4,Cloud,0.18199944496154785
1,1,Cloud,0.18201494216918945
4,4,Cloud,0.12855052947998047
9,9,Cloud,0.23400020599365234
5,5,Cloud,0.18215012550354004
9,9,Cloud,0.28627467155456543
0,0,Cloud,0.18123316764831543
6,6,Cloud,0.18076753616333008
9,9,Cloud,0.18222808837890625
0,0,Cloud,0.18203282356262207
1,1,Cloud,0.18195223808288574
5,5,Cloud,0.1809389591217041
9,9,Cloud,0.18200063705444336
7,7,Cloud,0.1823744773864746
3,3,Cloud,0.18343639373779297
4,4,Cloud,0.18018102645874023
9,9,Cloud,0.19910955429077148
6,6,Cloud,0.16678714752197266
6,6,Cloud,0.18162798881530762
5,5,Cloud,0.18242716789245605
4,4,Cloud,0.12416553497314453
0,0,Cloud,0.24000000953674316
7,7,Cloud,0.18201899528503418
4,4,Cloud,0.18229126930236816
0,0,Cloud,0.18199491500854492
1,1,Cloud,0.1821765899658203
3,3,Cloud,0.18199801445007324
1,1,Cloud,0.18080544471740723
3,3,Cloud,0.18219423294067383
4,4,Cloud,0.18199825286865234
7,7,Cloud,0.18299484252929688
2,2,Cloud,0.1266951560974121
7,7,Cloud,0.236222505569458
1,1,Cloud,0.1817798614501953
2,2,Cloud,0.18224668502807617
1,1,Cloud,0.18222379684448242
1,1,Cloud,0.18103885650634766
7,7,Cloud,0.1817762851715088
4,4,Cloud,0.18214869499206543
2,2,Cloud,0.18216824531555176
3,3,Cloud,0.18199825286865234
5,5,Cloud,0.18122220039367676
1,1,Cloud,0.18198847770690918
2,2,Cloud,0.18236517906188965
4,4,Cloud,0.18158817291259766
4,4,Cloud,0.18221545219421387
6,6,Cloud,0.12622880935668945
3,3,Cloud,0.23800301551818848
5,5,Cloud,0.18172121047973633
5,5,Cloud,0.18182849884033203
6,6,Cloud,0.18178915977478027
0,0,Cloud,0.1821918487548828
4,4,Cloud,0.18199777603149414
1,1,Cloud,0.18149256706237793
9,9,Cloud,0.1815950870513916
5,5,Cloud,0.18201160430908203
7,7,Cloud,0.1812121868133545
8,8,Cloud,0.18199658393859863
9,9,Cloud,0.18199777603149414
3,3,Cloud,0.18223261833190918
7,7,Cloud,0.183729887008667
4,4,Cloud,0.18317317962646484
6,6,Cloud,0.12653422355651855
4,4,Cloud,0.23716115951538086
3,3,Cloud,0.18044471740722656
0,0,Cloud,0.18226146697998047
7,7,Cloud,0.18283414840698242
0,0,Cloud,0.1824946403503418
2,2,Cloud,0.12999343872070312
9,9,Cloud,0.23399972915649414
1,1,Cloud,0.12418889999389648
7,7,Cloud,0.23989272117614746
3,3,Cloud,0.12400293350219727
2,2,Cloud,0.13785719871520996
9,9,Cloud,0.18200182914733887
7,7,Cloud,0.12475991249084473
7,7,Cloud,0.23845243453979492
6,6,Cloud,0.18253469467163086
2,2,Cloud,0.18178391456604004
7,7,Cloud,0.12320756912231445
8,8,Cloud,0.13898110389709473
4,4,Cloud,0.18117547035217285
7,7,Cloud,0.18221235275268555
