7,7,Local,0.04770684242248535
2,2,Cloud,0.5061554908752441
1,1,Local,0.0469970703125
0,0,Local,0.04700613021850586
4,4,Local,0.04671621322631836
1,1,Local,0.04631853103637695
4,4,Cloud,0.1941511631011963
9,9,Cloud,0.17347931861877441
5,5,Cloud,0.12302374839782715
9,9,Cloud,0.1396024227142334
0,0,Local,0.04669618606567383
6,6,Cloud,0.20299887657165527
9,9,Cloud,0.18045902252197266
0,0,Local,0.046453237533569336
1,1,Local,0.04700112342834473
5,5,Cloud,0.142014741897583
9,9,Cloud,0.1841440200805664
7,7,Local,0.04733133316040039
3,3,Cloud,0.20999550819396973
4,4,Local,0.04700183868408203
9,9,Cloud,0.1921863555908203
6,6,Local,0.047309160232543945
6,6,Cloud,0.20105886459350586
5,5,Cloud,0.18236255645751953
4,4,Local,0.04699420928955078
0,0,Local,0.04699563980102539
7,7,Local,0.046717166900634766
4,4,Cloud,0.17393851280212402
0,0,Local,0.047014474868774414
1,1,Local,0.0469362735748291
3,3,Local,0.046674489974975586
1,1,Local,0.04743671417236328
3,3,Local,0.046686410903930664
4,4,Cloud,0.14930415153503418
7,7,Local,0.04699873924255371
2,2,Local,0.047603607177734375
7,7,Local,0.04699873924255371
1,1,Local,0.046700477600097656
2,2,Cloud,0.20564699172973633
1,1,Local,0.04631400108337402
1,1,Local,0.046964406967163086
7,7,Local,0.04730391502380371
4,4,Cloud,0.16620230674743652
1,2,Local,0.04616355895996094
3,3,Cloud,0.12416720390319824
5,5,Cloud,0.1594865322113037
1,1,Cloud,0.18335771560668945
2,2,Local,0.0470123291015625
4,4,Cloud,0.21157097816467285
4,4,Local,0.046849727630615234
6,6,Local,0.04667949676513672
3,3,Cloud,0.13799023628234863
5,5,Cloud,0.12800192832946777
5,5,Cloud,0.2219400405883789
6,6,Cloud,0.171950101852417
0,0,Cloud,0.17786717414855957
4,4,Local,0.04668474197387695
1,1,Local,0.0463106632232666
9,9,Cloud,0.13715362548828125
1,5,Local,0.046999216079711914
7,7,Local,0.0469820499420166
8,8,Cloud,0.12005376815795898
9,9,Cloud,0.19881319999694824
3,3,Cloud,0.17600154876708984
7,7,Cloud,0.12716889381408691
4,4,Cloud,0.22734642028808594
6,6,Cloud,0.11800169944763184
4,4,Local,0.04699349403381348
3,3,Local,0.04682350158691406
0,0,Local,0.046423912048339844
7,7,Local,0.0471796989440918
0,0,Local,0.046463727951049805
2,2,Cloud,0.12352943420410156
9,9,Cloud,0.13397932052612305
1,1,Local,0.04641103744506836
7,7,Cloud,0.20899724960327148
3,3,Local,0.046979427337646484
7,2,Local,0.04732871055603027
1,9,Local,0.04705500602722168
7,7,Local,0.046427011489868164
7,7,Cloud,0.20099115371704102
6,6,Local,0.046846866607666016
2,2,Local,0.04699254035949707
7,7,Cloud,0.14696145057678223
8,8,Cloud,0.17369937896728516
4,4,Cloud,0.1257002353668213
7,7,Local,0.046452999114990234
3,3,Cloud,0.16803741455078125
6,6,Cloud,0.12361669540405273
1,1,Local,0.04734206199645996
3,3,Local,0.04669475555419922
6,6,Local,0.04668021202087402
9,9,Cloud,0.2279987335205078
3,3,Local,0.04736971855163574
1,1,Local,0.046601057052612305
4,4,Cloud,0.1423935890197754
1,1,Local,0.046553611755371094
7,7,Cloud,0.12203288078308105
6,6,Local,0.046980857849121094
9,9,Cloud,0.12799453735351562
6,6,Cloud,0.15813112258911133
0,0,Local,0.04733085632324219
5,5,Cloud,0.20364785194396973
4,4,Local,0.04699969291687012
9,9,Cloud,0.12610578536987305
9,9,Cloud,0.17148995399475098
2,2,Cloud,0.1861708164215088
1,1,Local,0.047286272048950195
9,9,Local,0.04662966728210449
4,4,Cloud,0.14014816284179688
8,8,Cloud,0.18015599250793457
1,7,Local,0.04693245887756348
3,3,Cloud,0.12400245666503906
9,9,Cloud,0.16500163078308105
7,7,Cloud,0.17814922332763672
4,4,Cloud,0.1723625659942627
4,4,Cloud,0.18000292778015137
4,4,Local,0.047354698181152344
9,9,Cloud,0.11871838569641113
2,2,Cloud,0.16498541831970215
5,5,Cloud,0.12420225143432617
4,4,Cloud,0.23418211936950684
7,7,Local,0.04732489585876465
6,6,Local,0.04726600646972656
7,7,Cloud,0.14377689361572266
9,9,Cloud,0.18436908721923828
0,0,Cloud,0.1253213882446289
5,5,Cloud,0.13347887992858887
8,8,Cloud,0.17712807655334473
5,5,Cloud,0.17402315139770508
6,6,Local,0.04609394073486328
6,6,Local,0.047350168228149414
5,5,Cloud,0.14776015281677246
7,7,Cloud,0.17218399047851562
8,8,Local,0.04666495323181152
1,1,Local,0.04641366004943848
0,0,Local,0.04665684700012207
1,1,Local,0.04695248603820801
6,6,Local,0.04732799530029297
4,4,Cloud,0.1410236358642578
6,6,Local,0.046999216079711914
7,7,Local,0.04660654067993164
3,3,Cloud,0.23474454879760742
1,1,Local,0.04682493209838867
7,7,Cloud,0.2144923210144043
1,1,Local,0.04740405082702637
8,8,Cloud,0.12368226051330566
2,2,Cloud,0.16700339317321777
0,0,Local,0.04700016975402832
1,2,Local,0.04698777198791504
9,9,Cloud,0.1390068531036377
9,9,Cloud,0.12100052833557129
5,5,Cloud,0.13562989234924316
5,5,Cloud,0.12168765068054199
1,1,Local,0.046637773513793945
5,5,Cloud,0.16165876388549805
6,6,Cloud,0.1698904037475586
0,0,Cloud,0.17000222206115723
3,3,Local,0.04731893539428711
4,4,Cloud,0.1242213249206543
4,4,Cloud,0.17185592651367188
6,6,Local,0.04607748985290527
5,5,Cloud,0.21599936485290527
4,4,Local,0.046843767166137695
6,6,Cloud,0.2109694480895996
3,5,Local,0.04744529724121094
4,4,Cloud,0.12099623680114746
5,5,Cloud,0.15700626373291016
1,1,Local,0.04666638374328613
4,4,Cloud,0.21901583671569824
4,4,Cloud,0.17798781394958496
7,7,Cloud,0.17199301719665527
3,2,Local,0.046463727951049805
3,3,Local,0.046744585037231445
2,2,Local,0.047322750091552734
1,7,Local,0.047026634216308594
1,1,Local,0.04730415344238281
8,8,Cloud,0.22841334342956543
1,1,Local,0.04652595520019531
8,8,Cloud,0.11846590042114258
1,1,Local,0.04684114456176758
8,8,Cloud,0.18133258819580078
5,5,Cloud,0.17444825172424316
0,0,Local,0.046998023986816406
8,8,Cloud,0.20275115966796875
9,9,Cloud,0.12278890609741211
2,2,Cloud,0.2371516227722168
3,5,Local,0.04700040817260742
0,0,Local,0.04608750343322754
1,1,Local,0.04699420928955078
1,1,Local,0.04672551155090332
1,1,Local,0.04674649238586426
0,0,Local,0.04731440544128418
9,9,Cloud,0.1607222557067871
0,0,Local,0.04737734794616699
3,3,Cloud,0.20599889755249023
1,1,Local,0.0471036434173584
6,6,Local,0.0470888614654541
4,4,Cloud,0.24027490615844727
2,2,Cloud,0.17307519912719727
3,3,Cloud,0.1232004165649414
6,6,Cloud,0.13494610786437988
1,1,Local,0.04706621170043945
1,1,Local,0.04700326919555664
1,1,Local,0.0466160774230957
3,3,Local,0.04678058624267578
9,9,Local,0.046462297439575195
5,5,Cloud,0.13566088676452637
2,2,Local,0.046476125717163086
9,9,Cloud,0.21078014373779297
4,4,Local,0.046658992767333984
5,5,Cloud,0.1291806697845459
9,9,Cloud,0.14432740211486816
1,3,Local,0.046764373779296875
9,9,Local,0.0470881462097168
0,0,Cloud,0.13247299194335938
3,3,Local,0.04682421684265137
6,6,Cloud,0.20638704299926758
5,5,Cloud,0.1219320297241211
5,5,Cloud,0.1386091709136963
7,7,Cloud,0.1788620948791504
2,2,Cloud,0.12125110626220703
2,2,Cloud,0.2307744026184082
7,7,Local,0.04678010940551758
1,1,Local,0.04684758186340332
2,2,Cloud,0.14187979698181152
8,8,Cloud,0.17081975936889648
4,4,Cloud,0.17839813232421875
1,1,Local,0.04686427116394043
7,7,Local,0.04699993133544922
3,3,Cloud,0.13341164588928223
3,3,Local,0.04739189147949219
8,8,Cloud,0.20821928977966309
8,8,Cloud,0.17005324363708496
7,7,Cloud,0.12346768379211426
9,9,Cloud,0.13520407676696777
2,2,Cloud,0.12405753135681152
2,2,Cloud,0.23566651344299316
4,4,Cloud,0.1820051670074463
1,1,Local,0.046416282653808594
